c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,move
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,1,0,1,2,1,0,0,2,0,drop_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,2,0,0,1,0,1,2,1,0,0,2,0,drop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,2,0,0,1,0,1,2,1,0,1,2,0,pop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,0,0,1,0,1,1,1,0,1,2,0,pop_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1,2,0,1,2,0,drop_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,0,0,1,0,1,1,2,0,1,2,0,drop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,0,1,1,0,1,1,2,0,1,2,0,drop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,2,0,1,1,0,1,1,2,0,1,2,0,pop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0,1,1,0,1,1,2,0,1,2,0,drop_5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,2,0,1,1,0,1,1,2,0,1,2,0,drop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,0,2,0,2,0,1,1,0,1,1,2,0,1,2,0,drop_4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,0,2,0,2,0,1,1,0,1,1,2,0,1,2,0,pop_1
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,0,2,0,2,0,1,1,0,1,0,2,0,1,2,0,drop_6
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,0,2,0,2,0,1,1,0,1,0,2,0,1,2,2,drop_3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,0,2,0,2,0,1,1,0,1,0,2,1,1,2,2,drop_4
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,0,2,0,2,0,1,1,0,1,0,2,1,1,2,2,pop_3
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,0,2,0,2,0,1,1,0,1,0,2,0,1,2,2,drop_3
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,0,2,0,2,0,1,1,0,1,0,2,2,1,2,2,pop_0
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,2,0,2,0,1,1,0,2,0,2,2,1,2,2,drop_5
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,2,0,2,0,1,1,0,2,0,2,2,1,2,2,drop_0
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,2,2,0,2,0,2,0,1,1,0,2,0,2,2,1,2,2,pop_3
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,2,2,0,2,0,2,0,1,1,0,2,0,2,0,1,2,2,drop_3
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,2,2,0,2,0,2,0,1,1,0,2,0,2,1,1,2,2,pop_2
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,2,2,0,2,0,0,0,1,1,0,2,0,2,1,1,2,2,pop_4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,1,0,0,0,1,2,0,2,0,0,0,2,1,0,2,0,2,1,1,2,2,pop_2
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,1,0,0,0,1,2,0,2,0,0,0,2,1,0,2,0,0,1,1,2,2,pop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,2,0,0,0,1,1,0,2,0,0,1,2,2,2,drop_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,2,0,0,0,1,1,0,2,0,2,1,2,2,2,drop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,2,0,0,0,1,1,0,2,1,2,1,2,2,2,pop_0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,1,0,0,0,1,1,0,2,1,2,1,2,2,2,drop_0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,1,0,0,0,1,1,0,2,1,2,1,2,2,2,pop_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,1,0,0,0,1,1,0,2,1,0,1,2,2,2,pop_3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,1,0,0,0,1,1,0,2,1,0,0,2,2,2,pop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,0,1,0,0,0,2,1,0,2,1,0,0,1,2,2,drop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,0,1,1,0,0,2,1,0,2,1,0,0,1,2,2,pop_0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,1,0,0,2,1,0,1,1,0,0,1,2,2,pop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,1,0,1,1,0,0,1,2,2,drop_6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,1,2,1,1,0,0,1,2,2,pop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,2,1,2,1,1,0,0,2,2,2,pop_5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,2,1,1,0,0,2,1,2,drop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,2,2,1,1,0,0,2,1,2,pop_6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,2,0,1,1,0,0,2,1,2,pop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,0,1,1,0,0,2,1,2,drop_6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,2,1,1,0,0,2,1,2,drop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,2,2,1,1,0,0,2,1,2,drop_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,2,2,1,1,2,0,2,1,2,drop_5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,2,2,2,1,1,2,0,2,1,2,pop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,2,2,1,1,2,0,2,1,2,drop_5
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,2,2,1,1,2,0,2,1,2,pop_6
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,1,1,2,0,2,1,2,drop_1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,1,2,0,1,1,2,0,2,1,2,drop_4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,1,0,0,1,2,0,1,1,2,0,2,1,2,drop_3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,1,0,0,1,2,0,1,1,2,1,2,1,2,drop_4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,1,1,0,0,1,2,0,1,1,2,1,2,1,2,drop_3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,1,1,0,1,1,2,0,1,1,2,1,2,1,2,drop_1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,2,2,0,1,1,0,1,1,2,0,1,1,2,1,2,1,2,pop_0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,2,2,0,0,1,0,1,1,2,0,1,1,2,1,2,1,2,drop_5
0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,2,2,0,0,1,0,1,1,2,0,1,1,2,1,2,1,2,pop_1
0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,0,2,0,1,1,2,0,1,1,2,1,2,1,2,pop_2
0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,0,2,0,1,1,2,0,1,1,0,1,2,1,2,drop_3
0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,2,2,0,0,2,0,1,1,2,0,1,1,0,1,2,1,2,pop_6
0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,2,2,0,0,2,0,1,1,2,0,1,1,0,1,2,1,0,drop_4
0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,2,2,0,0,2,0,1,1,2,0,1,1,0,1,2,1,0,pop_4
0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,2,0,1,2,2,0,1,1,0,1,1,1,0,pop_3
0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,2,0,1,2,2,0,1,1,0,1,1,1,0,drop_4
0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,2,0,1,2,2,0,1,1,0,1,1,1,0,drop_1
0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,2,0,1,2,2,0,1,1,0,1,1,1,0,drop_2
0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,2,0,1,2,2,0,1,1,2,1,1,1,0,drop_1
0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,1,0,0,2,2,0,0,2,0,1,2,2,0,1,1,2,1,1,1,0,drop_2
0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,1,0,0,2,2,0,0,2,2,1,2,2,0,1,1,2,1,1,1,0,pop_4
0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,1,2,0,0,2,2,1,2,2,0,1,1,2,1,2,1,0,pop_2
0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,1,2,0,0,2,0,1,2,2,0,1,1,2,1,2,1,0,drop_0
0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,1,2,0,1,2,0,1,2,2,0,1,1,2,1,2,1,0,drop_1
0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,1,2,0,1,2,0,1,2,2,0,1,1,2,1,2,1,0,drop_6
0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,1,2,0,1,2,0,1,2,2,0,1,1,2,1,2,1,1,pop_4
0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0,1,2,0,1,1,2,0,1,1,2,1,2,1,1,pop_6
0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0,1,2,0,1,1,2,0,1,1,2,1,2,1,0,pop_2
0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0,1,2,0,1,1,2,0,1,1,0,1,2,1,0,drop_0
0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,2,2,0,1,2,0,1,1,2,0,1,1,0,1,2,1,0,drop_0
0,0,0,0,0,2,0,0,2,0,0,0,1,0,2,1,0,0,0,1,0,1,1,0,0,2,2,0,1,2,0,1,1,2,0,1,1,0,1,2,1,0,pop_1
0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,1,1,0,0,2,2,0,1,1,0,1,1,2,0,1,2,0,1,2,1,0,pop_1
0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,2,0,0,2,2,0,1,1,0,1,1,2,0,1,1,0,1,2,1,0,pop_5
0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,2,0,0,2,1,0,1,1,0,1,1,2,0,1,1,0,1,2,2,0,pop_5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,2,0,0,2,1,0,1,1,0,1,1,1,0,1,1,0,1,2,2,0,pop_3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,2,0,0,2,1,0,1,1,0,0,1,1,0,1,1,0,1,2,2,0,drop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,2,0,0,2,1,0,1,1,0,0,1,1,0,1,1,0,1,2,2,0,pop_3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,2,0,0,2,1,0,1,1,0,0,1,1,0,1,1,0,0,2,2,0,pop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,2,0,0,0,1,0,1,1,0,0,2,1,0,1,1,0,0,1,2,0,drop_5
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,1,2,0,0,0,1,0,1,1,0,0,2,1,0,1,1,0,0,1,2,0,drop_4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,1,2,0,0,2,1,0,1,1,0,0,2,1,0,1,1,0,0,1,2,0,drop_4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,2,0,1,2,0,0,2,1,0,1,1,0,0,2,1,0,1,1,0,0,1,2,0,drop_0
0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,2,0,0,1,2,0,1,2,0,0,2,1,0,1,1,0,0,2,1,0,1,1,0,0,1,2,0,drop_5
0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,2,0,0,1,2,0,1,2,0,0,2,1,0,1,1,0,0,2,1,0,1,1,0,0,1,2,0,drop_0
2,0,0,0,0,1,0,2,0,0,0,0,1,0,2,2,0,0,1,2,0,1,2,0,0,2,1,0,1,1,0,0,2,1,0,1,1,0,0,1,2,0,pop_4
2,0,0,0,0,1,0,2,0,0,0,0,1,0,2,2,0,0,0,2,0,1,2,0,0,1,1,0,1,1,0,0,2,1,0,1,1,0,0,2,2,0,drop_4
2,0,0,0,0,1,0,2,0,0,0,0,1,0,2,2,0,0,2,2,0,1,2,0,0,1,1,0,1,1,0,0,2,1,0,1,1,0,0,2,2,0,pop_0
0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,2,0,0,2,2,0,2,2,0,0,1,1,0,1,1,0,0,2,1,0,1,1,0,0,2,2,0,pop_5
0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,2,0,0,2,1,0,2,2,0,0,1,2,0,1,1,0,0,2,1,0,1,1,0,0,2,1,0,drop_4
0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,2,0,0,2,1,0,2,2,0,0,1,2,0,1,1,0,0,2,1,0,1,1,0,0,2,1,0,drop_4
0,0,0,0,2,0,0,2,0,0,0,1,1,0,2,2,0,0,2,1,0,2,2,0,0,1,2,0,1,1,0,0,2,1,0,1,1,0,0,2,1,0,pop_0
0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,2,0,0,2,1,0,2,2,0,0,1,2,0,2,1,0,0,2,1,0,1,1,0,0,2,1,0,pop_4
0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,1,1,0,2,2,0,0,2,2,0,2,1,0,0,1,1,0,1,1,0,0,2,1,0,drop_4
0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,2,0,0,1,1,0,2,2,0,0,2,2,0,2,1,0,0,1,1,0,1,1,0,0,2,1,0,drop_3
0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,2,0,0,1,1,0,2,2,0,0,2,2,0,2,1,0,0,1,1,0,1,1,0,2,2,1,0,drop_6
0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,2,0,0,1,1,0,2,2,0,0,2,2,0,2,1,0,0,1,1,0,1,1,0,2,2,1,1,pop_3
0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,2,0,0,1,1,0,2,2,0,0,2,2,0,2,1,0,0,1,1,0,1,1,0,0,2,1,1,pop_1
0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,1,1,0,2,2,0,0,2,2,0,2,2,0,0,1,1,0,1,1,0,0,2,1,1,drop_6
0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,1,1,0,2,2,0,0,2,2,0,2,2,0,0,1,1,2,1,1,0,0,2,1,1,pop_6
0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,1,1,0,2,2,0,0,2,2,0,2,2,0,0,1,1,0,1,1,0,0,2,1,2,drop_1
0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,2,0,0,1,1,0,2,2,0,0,2,2,0,2,2,0,0,1,1,0,1,1,0,0,2,1,2,drop_5
0,0,0,0,1,1,0,0,0,0,0,2,1,0,2,2,0,0,1,1,0,2,2,0,0,2,2,0,2,2,0,0,1,1,0,1,1,0,0,2,1,2,drop_0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,drop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,drop_6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,pop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,pop_6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,pop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,drop_6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,drop_3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,drop_0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,2,drop_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,2,pop_6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,drop_6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,2,drop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,2,drop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1,0,0,2,drop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1,2,0,2,pop_3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0,2,0,2,pop_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0,0,0,2,drop_5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0,0,1,2,drop_3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,2,0,1,2,drop_5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,1,2,0,1,2,drop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,2,2,1,2,0,1,2,drop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,2,2,1,2,0,1,2,pop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,2,1,1,2,0,1,2,drop_6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,2,1,1,2,0,1,2,pop_3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,2,1,1,0,0,1,2,pop_5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,2,1,1,0,0,1,2,drop_0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,1,2,1,1,0,0,1,2,pop_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,1,2,1,0,0,0,1,2,drop_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,1,2,1,0,0,0,1,2,drop_3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,1,2,1,0,1,0,1,2,pop_6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,1,0,1,1,pop_3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0,1,1,drop_1
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0,1,1,pop_6
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,1,1,drop_3
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,2,0,1,1,pop_6
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,2,0,1,0,pop_3
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,1,0,drop_6
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,1,1,pop_0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,1,1,drop_4
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,1,1,pop_0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,pop_4
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,drop_3
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,1,drop_6
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,0,1,1,drop_0
